source	line	kind	text	feature_id	destination	disposition
first-generation-pack/SECURITY.md	49	bullet	UI must not render untrusted text as HTML.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	50	bullet	Logs and diagnostics must use structured fields and redaction markers.	-	SPEC-019; EP-028; EP-029	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	51	bullet	AI context must include redaction and source metadata, not raw secrets.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	53	heading	Secret Management Rules	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	57	bullet	Store secrets only through Secrets Vault after EP-006 selects implementation.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	58	bullet	Do not place secrets in plaintext config, logs, test fixtures, AI context, scripts/plugins, package manifests, help popovers, diagnostics, or crash bundles.	-	SPEC-019; EP-028; EP-029	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	59	bullet	Use fake secrets in tests with `FAKE_` prefix.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	60	bullet	Do not ask for real secrets unless a STOP condition requires them.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	61	bullet	Missing real secrets must not block local tests; use fake adapters.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	63	heading	Dependency Security Rules	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	65	bullet	Add dependencies only through active ExecPlan and Decision Log/ADR.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	66	bullet	Verify license/provenance for renderer/audio/voice/model/package assets.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	67	bullet	Run `./scripts/dependency-audit.sh` before release readiness.	-	SPEC-020; EP-034; EP-035	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	68	bullet	Reject dependencies that silently install external assets or require production cloud services for v1.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	69	bullet	Pin or lock dependencies using selected package manager.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	71	heading	Logging Redaction Rules	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	75	bullet	API keys and provider tokens.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	76	bullet	MUD passwords and login commands.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	77	bullet	Proxy credentials and SSH references.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	78	bullet	Signing keys and signing metadata.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	79	bullet	Private tells/pages/whispers unless user explicitly includes them in a reviewed diagnostic.	-	SPEC-019; EP-028; EP-029	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	80	bullet	Voice transcripts by default.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	81	bullet	Full AI prompts by default.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	82	bullet	Sensitive transcript content.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	83	bullet	Routing credentials.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	84	bullet	Player names in telemetry bundles unless user opts in.	-	SPEC-019; EP-028; EP-029	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	88	heading	Data Protection Rules	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	90	bullet	Local data is user-owned and exportable.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	91	bullet	Telemetry is off by default.	-	SPEC-019; EP-028; EP-029	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	92	bullet	Diagnostic bundles are local until user preview and explicit consent.	-	SPEC-019; EP-028; EP-029	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	93	bullet	Local Only Lockdown disables remote calls and downloads.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	94	bullet	Migrations must preserve backups/restore where practical.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	95	bullet	User data deletion/export behavior must be documented before production readiness.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	97	heading	Production Data Rules	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	99	bullet	Never run destructive tests against real user profiles or production data.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	100	bullet	Never transmit diagnostics or telemetry externally without explicit user consent.	-	SPEC-019; EP-028; EP-029	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	101	bullet	Never overwrite transcript chunks or migrations in place.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	102	bullet	Never use real MUD worlds as test dependencies.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	104	heading	Safe Migration Rules	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	106	bullet	Migrations are forward-only by default.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	107	bullet	Test migrations on generated databases and backup copies.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	108	bullet	Record migration checksum/history.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	109	bullet	Provide rollback by restore/backup unless reversible down migrations are selected by ADR.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	110	bullet	Do not run irreversible migrations against production/user data without explicit permission.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	112	heading	API Security Rules	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	114	bullet	Tauri commands and CLI commands are trust boundaries.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	115	bullet	Validate all request payloads.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	116	bullet	Return typed, user-safe errors.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	117	bullet	Do not expose secrets through responses.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	118	bullet	Enforce command source and consent gates before side effects.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	119	bullet	Use local-only default behavior when remote-capable settings are absent.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	121	heading	CSRF/CORS/Session Rules	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	125	heading	Rate Limiting Rules	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	127	bullet	Automation sources must be rate-limited, reversible, auditable, and world/profile scoped.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	128	bullet	Human-Tempo Assist is only for natural pacing and anti-spam safety.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	129	bullet	Human-Tempo Assist must not be framed or implemented as bot-detection evasion, ban evasion, fingerprint spoofing, CAPTCHA bypass, or deceptive impersonation.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	131	heading	File Upload and Import Rules	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	133	bullet	Imported packages/scripts/macros/themes/assets are untrusted.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	134	bullet	Validate manifests, provenance, license, permissions, paths, and file sizes.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	135	bullet	Prevent path traversal.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	136	bullet	Do not execute imported scripts by default.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	137	bullet	Do not install with elevated permissions.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	138	bullet	No silent permission expansion.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	140	heading	Security Checklist	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	142	bullet	[ ] No secrets committed.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	143	bullet	[ ] Consent gates implemented for remote-capable features.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	144	bullet	[ ] Logs/diagnostics redact sensitive content.	-	SPEC-019; EP-028; EP-029	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	145	bullet	[ ] Command safety gate covers all non-manual command sources.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	146	bullet	[ ] Local Only Lockdown disables remote calls/downloads.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	147	bullet	[ ] Package/update artifacts are signed or rejected before trust.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	148	bullet	[ ] Dependencies reviewed and audited.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	149	bullet	[ ] Tests cover redaction, consent, and permission denial.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	150	bullet	[ ] Optional subsystems cannot block P0.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	152	heading	STOP Conditions for Security-Sensitive Actions	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	156	bullet	Real credentials, signing keys, provider tokens, proxy credentials, or production accounts are required.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	157	bullet	A legal/licensing judgment is needed for assets, packs, voices, model weights, or package provenance.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	158	bullet	A requested feature would enable hidden automation, hidden telemetry, secret exposure, or evasion/abuse.	-	SPEC-019; EP-028; EP-029	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	159	bullet	A destructive migration or data deletion could affect real user data.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/SECURITY.md	160	bullet	A remote submission or update publish would occur without explicit consent/permission.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/TESTING.md	1	heading	WireMudder Testing Strategy	-	SPEC-027; TESTING.md	requirement-or-governance-mapped
first-generation-pack/TESTING.md	3	heading	Purpose	-	SPEC-027; TESTING.md	requirement-or-governance-mapped
first-generation-pack/TESTING.md	7	heading	Test Pyramid	-	SPEC-027; TESTING.md	requirement-or-governance-mapped
first-generation-pack/TESTING.md	9	numbered-requirement	**Unit tests**	-	SPEC-027; TESTING.md	requirement-or-governance-mapped
first-generation-pack/TESTING.md	10	bullet	Pure domain rules.	-	SPEC-027; TESTING.md	requirement-or-governance-mapped
first-generation-pack/TESTING.md	11	bullet	Protocol parser fixtures.	-	SPEC-006; EP-007; EP-011	requirement-or-governance-mapped
first-generation-pack/TESTING.md	12	bullet	Priority/risk/privacy policies.	-	SPEC-010; SPEC-022; EP-006; EP-033	requirement-or-governance-mapped
first-generation-pack/TESTING.md	13	bullet	Command validation.	-	SPEC-027; TESTING.md	requirement-or-governance-mapped
first-generation-pack/TESTING.md	14	bullet	Redaction functions.	-	SPEC-027; TESTING.md	requirement-or-governance-mapped
first-generation-pack/TESTING.md	15	numbered-requirement	**Integration tests**	-	SPEC-027; TESTING.md	requirement-or-governance-mapped
first-generation-pack/TESTING.md	16	bullet	Session actors with bounded queues.	-	SPEC-027; TESTING.md	requirement-or-governance-mapped
first-generation-pack/TESTING.md	17	bullet	Socket/fake server protocol flows.	-	SPEC-006; EP-007; EP-011	requirement-or-governance-mapped
first-generation-pack/TESTING.md	18	bullet	Persistence repositories and migrations.	-	SPEC-027; TESTING.md	requirement-or-governance-mapped
first-generation-pack/TESTING.md	19	bullet	Tauri/CLI command handlers.	-	SPEC-027; TESTING.md	requirement-or-governance-mapped
first-generation-pack/TESTING.md	20	bullet	Secrets and permission gates.	-	SPEC-027; TESTING.md	requirement-or-governance-mapped
first-generation-pack/TESTING.md	21	numbered-requirement	**Contract tests**	-	SPEC-027; TESTING.md	requirement-or-governance-mapped
first-generation-pack/TESTING.md	22	bullet	Tauri command request/response shapes.	-	SPEC-027; TESTING.md	requirement-or-governance-mapped
first-generation-pack/TESTING.md	23	bullet	Headless JSONL schemas.	-	SPEC-027; TESTING.md	requirement-or-governance-mapped
first-generation-pack/TESTING.md	24	bullet	AI provider adapter contracts.	-	SPEC-013; SPEC-014; EP-015 through EP-020	requirement-or-governance-mapped
first-generation-pack/TESTING.md	25	bullet	Package/import permission manifests.	-	SPEC-027; TESTING.md	requirement-or-governance-mapped
first-generation-pack/TESTING.md	26	bullet	Update manifest verification.	-	SPEC-027; TESTING.md	requirement-or-governance-mapped
